county_name,site_number,local_site_name,latitude,longitude,date_local,pm25_value
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-28,12.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-28,12.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-29,15.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-29,15.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-29,15.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-29,15.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-29,15.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-29,15.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-29,15.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-29,15.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-30,11.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-30,11.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-30,11.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-30,11.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-30,11.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-30,11.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-30,11.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-30,11.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-31,7.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-31,7.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-31,7.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-31,7.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-31,7.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-31,7.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-31,7.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-08-31,7.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-01,8.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-01,8.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-01,8.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-01,8.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-01,8.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-01,8.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-01,8.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-01,8.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-02,9.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-02,9.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-02,9.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-02,9.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-02,9.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-02,9.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-02,9.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-02,9.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-04,7.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-04,7.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-04,7.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-04,7.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-04,7.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-04,7.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-04,7.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-04,7.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-05,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-05,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-05,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-05,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-05,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-05,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-05,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-05,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-06,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-06,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-06,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-06,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-06,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-06,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-06,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-06,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-07,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-07,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-07,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-07,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-07,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-07,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-07,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-07,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-08,5.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-08,5.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-08,5.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-08,5.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-08,5.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-08,5.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-08,5.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-08,5.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-09,1.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-09,1.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-09,1.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-09,1.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-09,1.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-09,1.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-09,1.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-09,1.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-10,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-10,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-10,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-10,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-10,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-10,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-10,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-10,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-11,3.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-11,3.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-11,3.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-11,3.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-11,3.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-11,3.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-11,3.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-11,3.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-12,6.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-12,6.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-12,6.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-12,6.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-12,6.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-12,6.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-12,6.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-12,6.1
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-13,5.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-13,5.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-13,5.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-13,5.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-13,5.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-13,5.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-13,5.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-13,5.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-15,6.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-15,6.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-15,6.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-15,6.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-15,6.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-15,6.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-15,6.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-15,6.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-16,4.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-16,4.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-16,4.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-16,4.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-16,4.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-16,4.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-16,4.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-16,4.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-17,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-17,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-17,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-17,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-17,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-17,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-17,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-17,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-18,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-18,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-18,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-18,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-18,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-18,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-18,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-18,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-19,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-19,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-19,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-19,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-19,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-19,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-19,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-19,6.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-20,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-20,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-20,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-20,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-20,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-20,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-20,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-20,3.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-21,5.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-21,5.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-21,5.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-21,5.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-21,5.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-21,5.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-21,5.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-21,5.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-22,4.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-22,4.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-22,4.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-22,4.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-22,4.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-22,4.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-22,4.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-22,4.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-23,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-23,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-23,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-23,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-23,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-23,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-23,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-23,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-24,4.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-24,4.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-24,4.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-24,4.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-24,4.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-24,4.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-24,4.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-24,4.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-25,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-25,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-25,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-25,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-25,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-25,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-25,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-25,6.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-26,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-26,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-26,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-26,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-26,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-26,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-26,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-26,3.0
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-27,7.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-27,7.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-27,7.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-27,7.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-27,7.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-27,7.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-27,7.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-27,7.3
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-28,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-28,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-28,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-28,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-28,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-28,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-28,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-28,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-29,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-29,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-29,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-29,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-29,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-29,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-29,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-29,3.5
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-30,3.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-30,3.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-30,3.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-30,3.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-30,3.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-30,3.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-30,3.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-09-30,3.7
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-01,7.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-01,7.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-01,7.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-01,7.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-01,7.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-01,7.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-01,7.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-01,7.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-02,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-02,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-02,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-02,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-02,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-02,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-02,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-02,4.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-03,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-03,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-03,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-03,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-03,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-03,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-03,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-03,3.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-04,4.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-04,4.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-04,4.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-04,4.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-04,4.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-04,4.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-04,4.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-04,4.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-07,7.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-07,7.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-07,7.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-07,7.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-07,7.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-07,7.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-07,7.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-07,7.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-08,9.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-08,9.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-08,9.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-08,9.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-08,9.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-08,9.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-08,9.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-08,9.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-09,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-09,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-09,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-09,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-09,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-09,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-09,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-09,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-10,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-10,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-10,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-10,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-10,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-10,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-10,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-10,3.4
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-11,1.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-11,1.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-11,1.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-11,1.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-11,1.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-11,1.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-11,1.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-11,1.8
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-12,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-12,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-12,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-12,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-12,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-12,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-12,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-12,2.2
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-13,2.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-13,2.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-13,2.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-13,2.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-13,2.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-13,2.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-13,2.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-13,2.9
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-14,4.6
Salt Lake County,3006,Hawthorne,40.736389,-111.872222,2025-10-14,4.6
